product_sku;title;content;rating;date
814653;Yes - I would recommend.;"I recently discovered this classic storybook set. My 1st grade students are surprisingly engaged while singing and listening to the recordings of each story. I page through the storybook with my students while the track plays instead of using the video. The audio is simple compared to the ""in your face"" technology of today - and I think that's why it's so effective. The content is great at reinforcing the So-Mi concept. Each story is concise, entertaining, and worth a look.";5;1/17/2019 10:01
815009;Great Resource;Good canons and 3-part songs.;5;4/16/2012 10:00
815022;Let us Praise God;Looking forward to using this my students.;5;1/6/2012 10:00
815586;Basic recorder technique vol. 2 alto recorder;While the book says it's for alto recorders it seems more like a continuation of vol 1 for soprano recorders.  Still it's a good book and I'll make use of the tunes it contains.;4;7/4/2012 10:00
815757;Enjoyable and impressive.;"My 3rd and 4th grade recorders enjoyed the songs, and the CD accompaniments made rehearsal/performance a breeze. We did the advanced ""Ding Dong Merrily on High"" and ""The Little Drummer BAG."" (""Drummer BAG"" had a heavy-metal feel and ""Ding Dong"" was a challenge for 4th grade) but they DID it! I felt really good about their finished product.";5;9/20/2011 10:00
815782;Fantastic;I love this product.  I've used it with my 3rd grade music classes for three years.  Excellent tips for teaching the beginning several days of recorder and technique before you get to the songs.  The highlight of this curriculum for me was using electrical tape for the belts.  My boys loved the competition and were more into playing their recorders well than my girls.  I combined this course with another course (can't remember the name) that used one song for one note.  Second song for two notes.  Three songs for three notes.  These practiced rhythm only.  By the time we started our first song Hot Cross Buns they were really ready.;5;3/5/2013 10:00
815949;Fantastic resource for patriotic music;I love these big books as they are large enough to read the words and cheaply see the pictures in a large class. The pictures are nice and clear. You can color it how you'd like then laminate and place back in the comb binding. I also love the master copy you can use to create class mini books fir each child. Wonderful literacy and patriotic songs connections as well as American symbols of freedom.;5;12/29/2012 10:00
816234;Great compilation of songs;Love this book for song ideas for seniors!;5;9/10/2012 10:00
816658;Pandemonium Rules;This is excellent for marimba band, too, and I have used Linstead Market and Rivers of Babylon with my 4-5-6th grade bands for years. In my opinion, there are better pieces for 3rd and 4th graders to work on, like the first three or four in each of Walt Hampton's books, Shumba Panzira in one of Jon Madin's books, and basic arrangements of Amazing Grace and Michael Row the Boat with melody, chords and bass.  However, 3rd and 4th graders can readily learn Linstead Market and Rivers of Babylon if they are part of a mixed marimba band with 5th and 6th graders.  Rivers of Babylon is absolutely essential repertoire--one of the great classics.  Play the Melodians' version for your students, which is the source for the Panemonium version.;5;7/30/2011 10:00
816679;fantastic engaging resource;"This book has been the basis of my recorder teaching for a few years now. It is great for engaging all of the students, not just the ones who love music.

It slows the pace of learning just enough to make it accessible to all students, and allows the students to gain coordination, and tone in their recorder playing.  As they gain confidence, it is then possible to challenge them with more notes, and more challenging music.


the movement, and improvisation, and history lessons are fun, and interesting, and have great variety.

I have formatted many of my own lessons after the model this outlines. It has had a big influence on my teaching.";5;7/5/2018 8:40
816679;Best CD for Teaching Recorder;I have had about 6 of these CD's over my career and have done a fair amount of creating my own songs to go with these accompaniment pieces.  There is a book that goes with the CD but I have chosen to let my own creative spirit create some new songs for my students.  Several of these also include perfect opportunities for students to do some practice on improvisation.  This CD is now a favorite of mine when I substitute teach and work with students on the recorder.  I would recommend that any elementary music teacher buy this CD and let your imaginations fly.;5;2/12/2019 11:13
821066;A great bridge;This book has excellent resources for the Kodaly classroom. It's scope and sequence gives an age appropriate introduction of fundamental musical content for older elementary students. I was a little surprised that they focus on MRD instead of SML, but it's fine with me, I'll just roll with it and I'm sure my students will be great. This is an expensive resource, but it is worth every penny.;5;11/12/2011 10:00
821066;Straight forward and accessible;This is very straight forward and easy to adapt. I think it might be a little more challenging to navigate if you have absolutely no familiarity with Kodaly lesson planning. Fun song selection but a few options are too obviously drinking songs and such for me to use with my kids. There are plenty of options however within each unit and the fact that you can copy the mystic for your classes makes this a very cost effective resource!;5;1/28/2012 10:00
824301;At last;This product is long overdue. The ever-increasing interest worldwide in choral singing has emphasised the need for a rational approach to learning to sight-read. Thank you.;5;5/19/2012 10:00
825653;Great dances and easy to learn;This book contains a variety of circle dances that can be used with all ages and grades.  Most dances have ideas for differentiation to allow students of all abilities to participate and find success.;5;12/11/2018 16:06
825653;Fun and engaging lessons;Phylis Weikart does an amazing job with this book!  There are so many different dances from all different origins that go along with different styles of music.  There are dances ranging from beginner to more advanced levels or experience.  Each dance has a step-by-step guide to the different movements, how many beats each step takes, which feet you move and which direction you are moving in.  The back of the book has a glossary of dance and movement-specific terms you see used throughout the book.  I am a K-8 General Music teacher and this is one book I feel like I could use in every class I teach.  It is well worth the money and I am glad I discovered it.;5;10/8/2012 10:00
826441;A Basic Resource for Using Orff Instruments;Excellent resource for the use of the Orff instruments that are provided by your school.  Also very adaptable if you don't have all the Orff instruments that are used in the lessons.  Great for inspiration to help you develop your own Orff instrumentation.;4;8/10/2012 10:00
827843;Excellent Resource;The Game Plan curriculum is an excellent tool for any K-5 classroom. While most activities in the lessons can be completed as they are, you'll have to make some modifications to fit the needs of your students and your time limits. The curriculum itself is great, and I occasionally substitute some of the songs in the lessons for others since I didn't buy any of the supplemental materials. It's a great tool if you're looking for some guidelines for your K-5 music class!;5;4/2/2013 10:00
828347;Excellent resource;Did many of these dances as part of conversational solfege training and had a blast!;5;2/21/2013 10:00
828365;Plays Well Together;Margaret teaches at World Music Drumming.  Her process is flawless.  I love how she writes things for soprano and simple alto recorder.  Her materials are well thought out and fun!;5;8/10/2011 10:00
828383;Fun with Composers. Volume 1;I have been using this product for years and can’t say enough good things about it!! The children LOVE learning about composers and their music.  Fun with Composers allows storytelling and music to come together!  It has allowed classical music to come alive and be in the hearts of children once again.;5;10/12/2021 15:46
828383;Awesome;I absolutely love the “Fun With Composers” series of books! They teach so many music concepts, history, reading skills, movement to music and the songs are are absolutely adored by my students. The lesson plans are incredible, and so easy to understand!  Love the videos too!!;5;10/12/2021 17:28
828434;Excellent source for songs in Spanish!;Vamos a cantar is wonderful collection of songs in Spanish from almost every country in Latin America and Spain. It is well organized in level of difficulty, themes, and tone set which helps a lot in case you are a Kodaly-inspired teacher. I was amazed by the research done by Faith Knowles and the quality of the book and the songs. Also, comes with a wonderful CD with songs in the book. I was lucky enough to find a copy in Westmusic because seems that now is a bit hard to get so if you see it somewhere  do not hesitate and get it!;5;12/10/2011 10:00
832892;Great resource;Great activities with lots of reproducible images in the back to use various activities. Most activities have additional variations depending on what works best for your class and setup.;5;12/5/2018 13:49
833139;A unique challenge for intermediate players!;This book features some of Orff's more popular and colorful compositions arranged for piano duet (one piano, four hands).  The arrangements are easy enough for the intermediate player to handle, but the challenge lies in the rhythm of the duets.  Each duet explores more uncommon time signatures and various meter changes that require concentration and strict time, allowing the players to flex their ensemble playing muscle.  The arrangements avoid the sometimes extremely thick textures of Orff's music while remaining loyal to the melody and/or colorful harmonies of the orchestral score. Fun to play and unique in comparison to much of the standard piano duet repertoire out there today, this book was a breath of fresh air to explore.;5;10/13/2012 10:00
834216;EXCELLENT;"If you're looking for more than those ""Hot Cross Buns"", this is your book.
The songs start out simply so that note naming is not an issue and are able to focus on reading from a score. There are a lot of repeating parts for mastery, but it is not boring!
And I cannot say enough about the background tracks!  The kids sound so awesome and they feel accomplished!  Try this book.  You will not be disappointed!";5;2/19/2019 10:09
834250;Fantastic selection of standard hymns;I love the arrangements of these classic hymns. The perfect addition to my music catalog.;5;4/4/2013 10:00
834251;Songs of Faith Volume 1: Accompaniment/Choral Edition;"Very helpful in our senior citizen retirement community where we have a weekly worship time.  This volume enables us to sing more comfortably because the hymns are in keys lower than the traditional ones.  Hard for us old folks to hit anything above the ""C"" above middle ""C.""";5;2/17/2012 10:00
834422;Happy students and teacher;There is nothing more fun than the Fun with composers materials. The lesson plans are geared for how kids learn- and they use their imaginations and MOVE- all at the same time learning musical concepts. I highly recommend this product.;5;10/12/2021 12:45
834422;Fun with Composers series;My students love the playfulness of Fun with Composers stories and activities, especially those who love to move & pretend to be characters. I love how musically rich and educational the lessons are.;5;10/12/2021 12:36
835365;Pictures as beautiful as the music;Mike Wimmer's illustrations perfectly compliment the lyrics and tune of the ethereal lullaby.  I've used the book many times to give children a visual to help them connect to the song as it is sung.  I've done the same with adults.  Everyone loves this book.;5;9/5/2019 2:40
835952;Almost ready-made program;Love this book! With 6 countries to visit and the familiar jingle bells tune to guide you, this book is great for reading at Christmas or to expand into a program exploring how Christmas is celebrated around the world. There are ready - made speaking parts in the back explaining each country's  traditions, and all lyrics on one page ready to send home for practice. All you need to do is plug in repertoire that matches the abilities of your students and the length of your program. You could use all 6 countries or just a few, could use it as a singalong with a class or a community. The inclusive representations of children in the book are also great.;5;11/5/2019 6:50
836387;Musical was a huge success;"It [Freddie the Frog and the Mighty Meter Gnome] was a huge success with over 450 family members out for the night program. There was 160 Kindy and First-graders singing the songs (with motions) and eight fifth-grade cast members speaking the parts of the play.
We also had specials; first grade can-can dancers... first-grade blue beetle bug blues singers (complete with blues brothers sunglasses and plastic microphones) and first-grade chanting army ants.
It was a lot of fun, and I feel confident that when we review the musical concepts next year the students will have a much deeper appreciation and recognition.";5;7/29/2011 10:00
836682;Good Resource, But Overpriced;I have the first Choral Builders book and have used it K-12.  It's a great resource and is worth the price.  This book is very thin in comparison, and feels more like a money grab.   There are 20 exercises in the book, and they are definitely appropriate for elementary-aged students, but I think the money is better spent on the first book.;3;9/11/2011 10:00
836752;Treasure from Orff Attic;This book has so many ways to include small group activities, improvisation and body percussion.  Also, the orff arrangements are easy enough to learn in one lesson.;5;9/17/2012 10:00
836992;Spanish language folk songs;This is a comprehensive folk song book that includes an Audio CD with children singing the songs beautifully. The illustrations are in black and white, and useful for children who wish to color them. It also has a language guide in the back in case a person wishes to learn how to pronounce the words. Additionally, it provides complete translations and cultural background for each song.;5;11/13/2011 10:00
837383;Behind Bars;This book is full of great stuff!;5;11/21/2012 10:00
838424;Ukulele in the Classroom;"It is a well thought out method.  It takes the ukulele seriously and does not ""dumb it down,""  Am currently trying it out with the first middle school class at our school to ever learn to play the ukulele.  Am pleased with the emphasis on reading notation and learning to play melody on the ukulele first.  The only drawback is that if you are used to the ukulele being tuned with re-entrant tuning (all strings tuned within a single octave-gCEA), and would like to maintain that inimitable sound, the book does not accommodate this tuning well.  Though it says it will.  As a result, to give the method the full benefit of the doubt, I am ordering the Low G string to see how this plays out in the long run.  (However, because of this, I am giving the book 4 rather than 5 stars).  The aim is to give students an instrument which they can enjoy playing, and on which they will be able to make music knowledgeably and readily.  The hope is they will take this instrument with them after middle school and expand their playing skills, or use it as a stepping stone to playing other strummed instruments. So far, so good!";4;5/14/2013 10:00
838426;Awesome thank you very much;We will buy a lot more stuff from you for our music school. Shipping was fast too;5;10/16/2012 10:00
839232;"""Must Have""";When you need a lesson that will prove to be an instant success, engage children, AND teach musical concepts, this is THE book for you!  Easy to follow process and good old fashioned fun! This is one of my favorite resources!;5;4/5/2012 10:00
839232;Parachutes and Ribbons and Scarves oh My!;I love this resource! It always engages my students!;5;6/1/2012 10:00
839232;BUY THIS BOOK! You will have no regrets.;I will be using every one of these at some point this year. Easy to follow and adapt. GREAT resource!;5;11/28/2012 10:00
839243;ukeing Disney style;Nice easy read.  Good choice for the kids and kids at heart.;5;8/26/2012 10:00
839883;Excellent Curriculum;This has offered me many ideas on how to structure my kindergarten music class next year. I can't wait to begin Game Plan with them!;5;6/5/2013 10:00
840239;A Must-Have Orff Resource;I love this series of Orff projects so much I bought a second set as a gift for a first year music teacher.  This second book is my second favorite of the three.  Each folk song is marked for the suggested grade level, the Sol-Fa used in the song, and has a suggested game/activity as well as the Orff activity.  If you have limited funds, this is the resource to buy!;5;3/9/2013 10:00
840914;Music For Special Kids;This was really helpful in working with my non-verbal autistic students. Instead of giving a lengthy overview of autism, it provides lots of useful lesson components and activities.;5;11/10/2012 10:00
841057;Show Stoppers;This book is a fresh, new and innovative collection of Orff ensembles for the Music Classroom.  I am currently working on the song, A Splash of Blue, with my Middle School music classes.  They enjoy the rhythms and upbeat music of this piece.  We marched around the school today showing off their new piece.  Loads of fun!  The CD is useful as well.  Each song includes a good number of teaching ideas, concepts, and other good suggestions.;5;8/1/2011 10:00
841323;Especially Wonderful for K-2;I love everything about the K, 1, 2 curriculum. I can't make it through the books in a year, but I can pick and choose what activities I need to support learning. The big books, boxes of manipulatives and listening activities are very engaging. 3, 4, and 5 incorporate lots of recorder, but have great activities and resources for use throughout the year.;4;4/1/2019 11:28
841367;Amazing Musical!;I highly recommend this musical.  I taught it over a period of 3 months to my third and fourth grade students.  The fourth grade students were responsible for the Orff instrumentation, narrating, and acting.  My third grade students were responsible for learning the dances.<br /><br />My students enjoyed this so much, and we received many compliments from parents and teachers.  The kindergarten students even wanted to learn the songs and dances.  The only issue is that I do not know how I'm going to top it next year!!!;5;8/4/2011 10:00
841367;Amazing Musical!;I highly recommend this musical.  I taught it over a period of 3 months to my third and fourth grade students.  The fourth grade students were responsible for the Orff instrumentation, narrating, and acting.  My third grade students were responsible for learning the dances. My students enjoyed this so much, and we received many compliments from parents and teachers.  The kindergarten students even wanted to learn the songs and dances.  The only issue is that I do not know how I'm going to top it next year!!!;5;8/4/2011 10:00
842371;I'm Growing Up;Great resource and was received in a timely fashion.;5;6/6/2013 10:00
842371;Love this book;I saw Mary Amidon this fall and was amazed!  This book and Cd are on constant replay in my car for my four and two year old.  AND I can stand to listen to it too!  Great lessons for preschoolers that work!!!;5;8/12/2011 10:00
842371;Superb!;Fabulous collection!  I just received it and immediately used several of the songs/movements in my music classroom.  A wonderful value—you get the book, a CD, and a DVD that demonstrates the vast majority of things in the book.  A valuable resource!;5;5/13/2013 10:00
842371;Love this collection!;I have used this collection a ton with my K-2 music classes.  The CD is really high quality.  The kids love the songs.  I always keep a few of these songs/activities in mind in case the other things I've planned for the day run short and I need to fill a few extra minutes.  Some activities would probably work for older grades too, I just happen to only teach K-2.;5;4/19/2013 10:00
842520;Bought for my daughter;My daughter is an elementary school music teacher who heard songs from this book at a workshop and wanted to use them in her classroom. I bought it as a gift for her and she is very pleased!;5;9/20/2012 10:00
842521;Wonderful resource for all music teachers;"""Making Music Cooperatively - Using Cooperative Learning in Your Active Music-Making Classroom"" has changed the way I teach and the way my students learn.  Carol has done an excellent job explaining the principles of cooperative learning and guiding the music teacher in how to be successful implementing it in the music classroom.

I have used cooperative learning principles in my classroom for years now, but after reading Carol's book, this was the first year I intentionally ""set the stage"" by creating lessons specifically designed to help the children learn how to work in small groups effectively.  Carol's advice on creating a kindness zone, teaching a variety of conflict resolution skills, and helping students develop listening skills when working together has made a tremendous difference in my classroom this year.  Her examples of cooperative learning structures as applied to the music room were also extremely helpful.

While setting up a Cooperative Learning classroom takes a commitment of time and energy when creating units and lesson plans, the rewards are well worth the effort.  ""Making Music Cooperatively"" is a wonderful resource to help any teacher, whether a beginner or veteran,  create a rich learning environment in which students and teachers can grow together.";5;7/28/2011 10:00
842723;ANNIE KIDS PLAY;I received the musical very fast!  We were ready to start when it arrived!;5;12/7/2012 10:00
843327;loved finding this!;I was so excited to find this Chinese folktale and plan to use it with my fifth grade general music classes in their study of Chinese music.;5;10/21/2011 10:00
843437;This Is A Great Resource!;I found the songs in this collection to be a wonderful addition to my classroom library. The instrument parts are perfect for the elementary classroom, just at their level!;5;3/2/2012 10:00
844109;Awesome recorder book;This book is a life saver! The children love the various rhythms and don't want to leave the music class. They ask to play the songs many times. Excellent material for recorder! You will not regret purchasing this book.;5;8/3/2012 10:00
844235;This book is GREAT!;Tim Weigand's latest book is brilliant!  When I received my copy and flipped through it, I wanted to grab my recorder an start playing!  I can't wait to share this with my classroom!  I may even start recorders early this year!  I am so excited to use something fresh and new.  Viegansong products are always worth it!;5;7/23/2011 10:00
844349;Perfecto;"A must read book for any musicians that enjoy history and golden era in mexico and good history on the beginning of great Mexican musicians (our idols)  narrated by some one who was there.
Un libro que debe leer si es musicol y le interesa la epoca de oro en mexico, y es dicha por alguien que vivio y crecio con nuestro idols y cantantes mexicanos
Gracias al author.";5;5/13/2020 14:21
844350;I Know a Shy Fellow Who Swallowed a Cello - Paperback;"Super cute book based on the original story ""I Know an Old Lady Who Swallowed a Fly.""  The great thing about this book is that it is MUSIC/instrument based, so it's a wonderful read for your instrument unit and the students love it!";5;5/25/2013 10:00
844366;Brilliant technique resource for beginning and experienced choirs!;I stumbled upon this gem while at the 2014 NAfME conference in Nashville. I do not have an accompanist for my elementary choir, so it is nice to find a warm-up resource that allows me to step away from the piano and get into my choir while warming up.  This warm-up book covers EVERYTHING with some really nice songs that my students do not get bored with.  I love that it is plastic/spiral bound and will fit on the music stand and stay open, and will turn easily. The CD has not only the music but the warm ups ready to show the choir on a projector screen or copy.;5;8/31/2011 10:00
845196;Recorder Revolutions Book and Interactive Whiteboard CD Pack;"So excited!  As I listened to the accompaniments and began to review the pieces in this book, I was thrilled to see a musical style that will be relevant to my students. Although I enjoy the current recorder curriculum that we are using in the classroom, many of the songs feel like "" little kid"" songs to my students. In contrast, the songs in Music Revolutions are upbeat with modern accompaniments and orff arrangements that my students will think are ""cool"". That makes this a win!  It will also be very helpful to have a powerpoint presentation with embedded accompaniments and examples (Although the materials came with interactive files, I don't have a smart-board, so I was relieved to see that there were also power-point files). I am looking forward to trying these pieces with students.";5;4/21/2013 10:00
845196;Amazing Resource!;This resource is amazing!  The songs progress in a logical sequence for kids, the great accompaniments make the songs even more enjoyable, and the whiteboard visuals and posters make the teacher's life so much easier.  You can simply project the song and everything is right there for you.  You and your students will LOVE using this resource!;5;2/19/2012 10:00
845196;I'd give this 10 stars if I could;"Tim Wiegand is a fantastic music educator who brings a modern spin on teaching the recorder. My kids absolutely love the accompaniment tracks, and I love how diverse the styles are. You can teach so many music concepts besides recorder with this resource! I love how he starts simple with one note in each song so you can work on technique and rhythm, then adds a new note at appropriate times. I love that there are opportunities to sing. I love that he adds movement suggestions. I love the Level Up concept. It focuses them in on the more difficult concepts and they want to become more and more advanced!

I am using this with my 3rd and 4th graders this year, and I definitely recommend getting the interactive pack. It's so valuable! I can see how over time you could use this for 3rd and 4th and then get Johnny Jazz for the more advanced 5th graders. This would also be GREAT curriculum for a recorder club or ensemble.

I cannot recommend this curriculum highly enough!!";5;5/16/2019 10:17
845196;Revolutions Book and Interactive Whiteboard CD Pack;"Are you looking for something fresh and new for your recorder classroom? Tim Weigand's Recorder Revolutions Book and Interactice Whiteboard tools are for you! This is fresh and fun! My students LOVE it! As we play through the songs, the kids often say ""Mrs. C this is my jam!."" The songs are new and inventive and the kids enjoy creating music with a background track. It makes them feel like they are making ""real"" music. The Whiteboard tools are great! They are fully prepared for your classroom use- no planning time needed and it includes printables! It doesn't get any better than this!";5;8/22/2011 10:00
845196;Unique and Relevant. Your kids will love it!;I just purchased the Recorder Revolutions book and whiteboard cd combo pack, and after reviewing it,  am very excited to introduce it to our kids next year. The CD rom works great, with or without a whiteboard. The tracks are all modern and relevant, so that our 5th graders will be excited to play them. Mr. Wiegand has a great way of introducing new notes and concepts through catchy songs that the kids play and sing on and will certainly remember.  He has also included singing and Orff arrangements, which is something I was looking for.  I’ve never seen a recorder method book like this one.  It is an integrated and fresh approach that feels like a much more natural progression into the world of recorders for our half hour music classes. Because of this great resource, I’m expecting next year to be a great year for our 5th grade classes!;5;10/31/2011 10:00
845463;Cute book with fun aquatiic creatures;I went to my state music conference, CMEA, and went to a session with Sandy Lantz and Gretchen Wahlberg where they introduced a simple melody that went with the repeating verse from each page.   My grandson loved it and then I used it in classes K-3 and they also loved it.<br /><br />Basically a sweet book with eductional properties!<br /><br />Thank you,<br />Tamela;5;4/25/2013 10:00
845463;Cute book with fun aquatiic creatures;I went to my state music conference, CMEA, and went to a session with Sandy Lantz and Gretchen Wahlberg where they introduced a simple melody that went with the repeating verse from each page.   My grandson loved it and then I used it in classes K-3 and they also loved it.<br /><br />Basically a sweet book with eductional properties!<br /><br />Thank you,<br />Tamela;5;4/25/2013 10:00
846081;Just in time for Spring!;"When you have taught your drumming unit, recorder unit and xylophone unit and you are running out of ideas THEN you are ready for the next step; From Bags to Riches!<br />These arrangements, along with CD and recorder files, are great! I have 4, 5, and 6 grades each <br />working on a different piece and I add the parts as they are able. <br />Thanks Paul!";5;5/12/2013 10:00
846081;Just in time for Spring!;"When you have taught your drumming unit, recorder unit and xylophone unit and you are running out of ideas THEN you are ready for the next step; From Bags to Riches!<br />These arrangements, along with CD and recorder files, are great! I have 4, 5, and 6 grades each <br />working on a different piece and I add the parts as they are able. <br />Thanks Paul!";5;5/12/2013 10:00
846543;This is a great elementary music teaching resource;This is a great elementary music teaching resource, from the authors of Kodaly Today. This includes ENTIRE lesson plans to use in the classroom, as well as assessment rubrics, a song appendix, and book suggestions that connect with the lessons! This is going to save me so much planning time next year- I'll be able to actually focus on the activities and my teaching! Such quality materials AND a huge time saver! This book is great for any Kodaly trained music teacher, but it is clear and thorough enough that it could easily be used by any general music teacher as well. I've been waiting for this book to come out for a couple of years now and I am so excited about using this to plan my lessons for the kindergartners next school year!;5;11/1/2011 10:00
846576;Perfect for students!;I use the teacher edition in class and encourage my students to purchase a student edition to practice at home! They love it! It's all the songs from class time and a cd to practice with! They can play exactly the way we play in class!!;5;11/18/2012 10:00
846611;Great resource!;This is one of the best resources for preschool classes I have found.  It works with 2 year olds but is still fun for kindergarteners.;5;4/4/2012 10:00
846942;Son of Hot Marimba;Walt Hampton, you have brought so much joy to kids, and so much ease and fun to the life of this music teacher. The pieces sell themselves! I have not met a kid who doesn't love them. Bless you!;5;4/15/2020 18:25
846942;Excellent Marimba Music;"I have had the privilege to play these songs at Walt Hampton's ""Hot Marimba"" course for World Music Drumming. It's awesome that these are notated, and I love how Walt introduces his compositions. If your just starting out an Orff ensemble or a marimba ensemble at your school or community it would be best to buy the ""Hot Marimba"" or ""Marimba Mojo"" books first. These books touch more on the rudiments of marimba playing an offer great insights to arranging and playing percussion accompaniments with your group. This book would do well to challenge intermediate -advanced groups in the upper elementary grades, as well as groups in middle school and high school. Great melodies, chords, and song titles; I would highly recommend this being in your library if you teach percussion or Orff at all.";5;9/15/2011 10:00
846978;AWESOME EXPERIENCE;My kids loved this and it was the first boughten musical I have ever done.  VERY easy to direct and the kids really enjoyed the songs.  They are still singing them down the hallways after the concert.  I hope she writes more!;5;12/15/2011 10:00
848368;Excellent Resource;"Another great resource from Artie Almeida!  Of course, as is with most must resources, you will need to adapt her lessons to the students you teach and the resources you have to draw from; and it provides great inspiration for developing your own compositions for your group dynamics.";5;8/9/2012 10:00
848368;Kidstix Resource;I received this publication and was thrilled.  Lessons are sequential in difficulty for learning rhythm.  Additionally, there is a great mix of classical and popular music for students to perform.  I know my students will LOVE  this addition to our curriculum;5;11/5/2011 10:00
848368;GREAT FUN;Love KidStix! This is so easy to use and loads of fun for the kids! I do wish it had included a DVD like Artie's last product, but even so, I give it 5 stars!;5;1/15/2012 10:00
848797;Great Resource;All of Tim’s resources are educationally sound, carefully thought out and fun for both teacher and students. Two thumbs up!;5;3/8/2020 21:32
848798;Love this product!;I love Recorder Revolutions! I started using it this year and I have seen amazing improvement in my student's playing! They are using all of their skills to actually read the music! They love the songs and are motivated to play. I have had so many students ask me for the music so they can practice at home and keep improving. If you are looking to find something new and effective for your students then this is the product for you.;5;12/20/2011 10:00
849095;Great Resource for Boomwhackers;Lessons are very easy to follow and implement.  Mr. Anderson's arrangements provide additional rhythm instruments to join in if you don't have enough Boomwhackers to go around.  Great inspiration for developing your own Boomwhacker arrangements based on his format. Accompaniment tracks are excellent quality.;5;8/11/2012 10:00
849845;Tops on my list of recorder methods;This recorder method in my opinion is one of the best. It allows students to see the note on the staff but the letters name is written in the note. Students are immediately successful and can concentrate on playing the recorder rather than thinking about what note to play and how to play it. It gradually weans the students off the note names after several songs. It has been very successful with my students.;5;2/20/2012 10:00
850221;Music for Creative Dance;This is a great collection of music that my children love to move to!;5;4/21/2012 10:00
850408;You'll Sing a Song;Ella put together such a lovely collection of easy-to-follow and fun to sing along with folk tunes!;5;11/22/2012 10:00
850657;One of the Best Investments for an Orff Teacher;I have studied these CDs deeply, and I believe they helped me really grasp the scope and sequence in the Schulwerk. It is really fun to listen to the pieces and to read the scores and mark them up with teaching ideas and analysis of potential elements to teach that come to mind. You can use the pieces, especially the instrumental ones, for dance creations in the lowest grades, and then revisit the pieces in the higher grades, with the advantage that the students will recognize the piece and be that much closer to improvisational development. Hight recommended for self study and use in the classroom...;5;2/5/2013 10:00
850657;One of the Best Investments for an Orff Teacher;I have studied these CDs deeply, and I believe they helped me really grasp the scope and sequence in the Schulwerk. It is really fun to listen to the pieces and to read the scores and mark them up with teaching ideas and analysis of potential elements to teach that come to mind. <br /><br />You can use the pieces, especially the instrumental ones, for dance creations in the lowest grades, and then revisit the pieces in the higher grades, with the advantage that the students will recognize the piece and be that much closer to improvisational development. <br /><br />Hight recommended for self study and use in the classroom...<br />;5;2/5/2013 10:00
850849;Very Fun;This CD has great songs that my students really enjoy.  I like using it to supplement the curriculum my school district provides.;5;5/16/2012 10:00
850879;Composer's Specials Series, 6 Disc Set;These are great DVD's with wonderful story lines.  They really draw the students into the stories of each of the composers.  They are great for using when teaching about composers, genres or even to leave for a sub!  Would definitely recommend!;5;5/24/2013 10:00
850879;bought them twice;I've had this set for year--in VHS format and couldn't live without the DVD's.  The students and I love the realistic historical pieces in the stories.;5;8/25/2011 10:00
850901;good teacher;It is so much easier for me to teach a dance that I have seen or experienced and this dvd does exactly that.;5;8/24/2011 10:00
851636;Excellent Intro to Instruments Video;The Dallas SO did a phenomenal job with this video.  They had all the families performing different styles and you could actually see the instruments perform.  All the instruments were introduced, but the String family played as a whole instead of each separate of the family.<br />They played a good variety of music, but did used a lot of Tchaikovsky.  <br />My students prefered this over any other instrument video I have;4;12/27/2011 10:00
851636;Excellent Intro to Instruments Video;The Dallas SO did a phenomenal job with this video.  They had all the families performing different styles and you could actually see the instruments perform.  All the instruments were introduced, but the String family played as a whole instead of each separate of the family.<br />They played a good variety of music, but did used a lot of Tchaikovsky.  <br />My students prefered this over any other instrument video I have;4;12/27/2011 10:00
852339;suitable for younger students;"I had purchased this with the intent of using with my fifth grade classes, but there is no way that my fifth grade boys would do this. Disappointing, because there is a need for interesting, creative movement for ""classical"" music for older students.";3;9/9/2011 10:00
852339;Used it with K-6;I teach in an urban district, and I use both Move It routines with all my classes. The ones with the props are fun for the older kids, and with all of the students. Don't show the DVD to your class, or they may balk. It's the enthusiasm, expression, and fun that you bring to movement that will catch your students' attention.;4;2/1/2012 10:00
852339;Great for Getting them Moving to Great Music;The music selections are varied and wonderful  It is always a good thing to allow students to move<br />and what better than to move to great music!  This DVD is so worthwhile.  ...Highly recommend!;4;5/1/2013 10:00
852410;Good Resource;This is a good resource. I love that the songs are authentic to this time period.;4;3/5/2012 10:00
852472;fun addition;the videos are a fun addition when teaching these songs.  I also like that the words are on the screen to help with reading as the songs are sung;4;8/26/2011 10:00
852514;Great presentation of the instruments;There is an introductory video which shows all of the different instrument families as well as individual videos of each specific instrument family. The character of P.J. is entertaining and keeps the attention of the students.;5;11/30/2012 10:00
852543;Peter and the Wolf;This is too intense for first graders. It would be great for older kids.;3;5/9/2019 16:03
852543;Mesmerizing version;I love this version of Peter and the Wolf.  The animation is extraordinary and captivates the kids.  There is no narration or dialogue - just the music and the visuals, which I LOVE.  Be aware that the duck DOES get eaten in this version.  There is also a scene at the beginning (before the music begins) in which Peter is bullied by the hunters, and they point a gun at him - needless to say, I usually fast-forward through that part.  In the end, Peter decides to forgive and let the wolf go back to the wild.;5;10/14/2011 10:00
